Date,,Zsolarpowerwall2_Generation,Zsolarpowerwall2_Consumption,Zsolarpowerwall2_Surplus,Xider_Generation,Xider_Consumption,Xider_Surplus,SR Solaredge_Generation,SR Solaredge_Consumption,SR Solaredge_Surplus,Shygar-A_Generation,Shygar-A_Consumption,Shygar-A__Surplus,Shanon Ranch Valia_Generation,Shanon Ranch Valia_Consumption,Shanon Ranch Valia_Surplus,SDN-Eagle200_Generation,SDN-Eagle200_Consumption,SDN-Eagle200_Surplus,Rust Ohlone_Generation,Rust Ohlone_Consumption,Rust Ohlone_Surplus,Portola Springs - Irvine CA_Generation,Portola Springs - Irvine CA_Consumption,Portola Springs - Irvine CA_Surplus,ParkCrest_A_Generation,ParkCrest_A_Consumption,ParkCrest_A_Surplus,nedriv PV_Generation,nedriv PV_Consumption,nedriv PV_Surplus,Barry's Grid_Generation,Barry's Grid_Consumption,Barry's Grid_Surplus,Chateau Rando_Generation,Chateau Rando_Consumption,Chateau Rando_Surplus,Chula Vista_Generation,Chula Vista_Consumption,Chula Vista_Surplus,Chez Bier_Generation,Chez Bier_Consumption,Chez Bier_Surplus,cwsm_Generation,cwsm_Consumption,cwsm_Surplus,dublin-hills_Generation,dublin-hills_Consumption,dublin-hills_Surplus,Hacienda de Gomez_Generation,Hacienda de Gomez_Consumption,Hacienda de Gomez_Surplus, Mt. Tiburon CA_Generation, Mt. Tiburon CA_Consumption, Mt. Tiburon CA_Surplus,Hadleigh of South Hills_Generation,Hadleigh of South Hills_Consumption,Hadleigh of South Hills_Surplus,Heitman House_Generation,Heitman House_Consumption,Heitman House_Surplus,Modesto (Village One)_Generation,Modesto (Village One)_Consumption,Modesto (Village One)_Surplus,Los Angeles Home_Generation,Los Angeles Home_Consumption,Los Angeles Home_Surplus,LN Home_Generation,LN Home_Consumption,LN Home_Surplus,HHG-Plano_Generation,HHG-Plano_Consumption,HHG-Plano_Surplus,Little Orchard Solar_Generation,Little Orchard Solar_Consumption,Little Orchard Solar_Surplus,JakePV_Generation,JakePV_Consumption,JakePV_Surplus,Koko wa Greenwood_Generation,Koko wa Greenwood_Consumption,Koko wa Greenwood_Surplus,Rendezvous Ridge_Generation,Rendezvous Ridge_Consumption,Rendezvous Ridge_Surplus,Rendezvous Totals_Generation,Rendezvous Totals_Consumption,Rendezvous Totals_Surplus,San_Diego_RP_Generation,San_Diego_RP_Consumption,San_Diego_RP_Surplus,Schaffer_Generation,Schaffer_Consumption,Schaffer_Surplus,SolarEdge24_Generation,SolarEdge24_Consumption,SolarEdge24_Surplus,Smiser Residence_Generation,Smiser Residence_Consumption,Smiser Residence_Surplus
05-12-2022,,21.721,15.789,5.932,16.986,15.708,1.278,17.231,32.75,-34.028,18.78,87.542,-68.762,18.621,20.321,-1.7,29.364,41.498,-12.134,24.141,23.892,0.249,11.733,25.992,-14.259,14.26,28.256,-13.996,5.71,20.852,-15.142,25.801,40.679,14.878,17.409,25.394,-7.985,41.21,74.988,-33.778,20.321,26.245,-5.924,9.709,31.578,-21.869,24.232,43.782,-19.55,21.755,11.617,10.138,25.422,35.709,-10.287,21.466,36.154,-14.688,4.416,22.642,-18.226,22.469,86.663,-64.194,20.81,22.975,-2.165,23.64,28.107,-4.467,9.229,13.278,-4.049,21.162,120.399,-99.237,16.874,13.861,3.013,30.286,41.086,-10.8,0.381,-,#VALUE!,0.381,-,#VALUE!,13.958,55.872,-41.914,7.862,34.868,-27.006,26.778,15.5,11.278,18.837,22.717,-3.88
04-12-2022,,21.693,27.751,-6.058,17.771,29.858,-12.087,21.796,31.134,-19.047,21.228,39.704,-18.476,16.813,62.377,-45.564,29.241,42.282,-13.041,23.735,58.605,-34.87,11.937,17.434,-5.497,15.07,28.193,-13.123,4.818,20.043,-15.225,22.717,35.894,13.177,14.553,26.937,-12.384,41.362,69.253,-27.891,16.62,21.836,-5.216,21.382,51.433,-30.051,2.981,50.867,-47.886,25.677,10.446,15.231,15.845,47.402,-31.557,6.174,45.298,-39.124,7.726,20.388,-12.662,30.06,48.791,-18.731,7.811,21.562,-13.751,18.206,29.739,-11.533,6.064,13.958,-7.894,27.472,62.701,-35.229,20.687,18.661,2.026,21.815,41.788,-19.973,2.564,-,#VALUE!,2.564,-,#VALUE!,18.014,74.622,-56.608,13.459,37.356,-23.897,31.19,14.138,17.052,17.039,23.202,-6.163
03-12-2022,,18.989,18.511,0.478,14.331,20.53,-6.199,12.079,32.442,-26.243,2.718,89.348,-86.63,5.01,33.484,-28.474,9.727,48.13,-38.403,3.702,32.831,-29.129,14.878,24.863,-9.985,11.27,16.245,-4.975,3.997,17.241,-13.244,24.939,23.671,-1.268,19.267,22.788,-3.521,32.27,69.111,-36.841,20.061,37.997,-17.936,2.909,61.989,-59.08,27.272,58.311,-31.039,18.492,13.688,4.804,2.223,36.348,-34.125,24.12,42.622,-18.502,2.073,22.174,-20.101,8.447,45.741,-37.294,22.196,18.846,3.35,20.584,34.351,-13.767,12.702,13.562,-0.86,4.979,92.12,-87.141,15.801,15.056,0.745,32.928,40.617,-7.689,3.22,-,#VALUE!,3.22,-,#VALUE!,12.57,40.078,-27.508,11.976,-,#VALUE!,16.829,14.325,2.504,19.253,21.626,-2.373
02-12-2022,,16.513,19.454,-2.941,13.377,5.077,8.3,17.182,35.449,-43.749,26.857,48.758,-21.901,15.509,36.431,-20.922,25.222,45.664,-20.442,28.166,28.064,0.102,6.922,19.835,-12.913,12.872,26.386,-13.514,5.38,20.688,-15.308,10.908,35.38,24.472,7.297,29.755,-22.458,35.264,73.939,-38.675,1.918,30.83,-28.912,20.219,45.613,-25.394,2.222,59.125,-56.903,17.469,12.067,5.402,31.875,58.105,-26.23,7.343,58.576,-51.233,11.623,21.012,-9.389,35.816,39.694,-3.878,9.233,18.376,-9.143,11.237,31.058,-19.821,2.737,12.969,-10.232,38.336,108.76,-70.424,12.352,16.667,-4.315,13.951,36.597,-22.646,10.997,-,#VALUE!,10.997,-,#VALUE!,12.131,32.418,-20.287,7.767,32.519,-24.752,22.651,14.183,8.468,9.25,20.794,-11.544
01-12-2022,,15.117,17.297,-2.18,6.602,16.278,-9.676,5.538,32.929,-23.253,2.554,49.437,-46.883,4.319,61.991,-57.672,7.666,44.806,-37.14,4.847,34.062,-29.215,7.349,17.384,-10.035,7.909,27.313,-19.404,0.922,17.273,-16.351,18.51,30.9,12.39,22.751,26.442,-3.691,22.737,78.818,-56.081,25.229,45.398,-20.169,2.128,67.094,-64.966,25.845,38.563,-12.718,12.121,10.932,1.189,3.658,35.211,-31.553,5.328,42.244,-36.916,0.5,23.576,-23.076,2.4,67.014,-64.614,5.188,22.053,-16.865,15.857,29.979,-14.122,6.804,16.103,-9.299,3.749,115.015,-111.266,6.816,16.992,-10.176,0.953,14.476,-13.523,0.026,35.804,-35.778,0.026,35.804,-35.778,3.45,16.942,-13.492,8.134,47.408,-39.274,10.394,14.568,-4.174,18.168,23.981,-5.813
30-11-2022,,10.792,26.51,-15.718,12.076,17.887,-5.811,15.223,32.265,-26.454,25.376,45.797,-20.421,19.306,18.073,1.233,32.804,45.317,-12.513,25.354,20.451,4.903,11.723,16.519,-4.796,8.753,23.032,-14.279,5.37,20.762,-15.392,14.714,15.094,0.38,13.515,29.19,-15.675,41.699,65.696,-23.997,1.861,30.509,-28.648,19.052,39.059,-20.007,26.456,42.286,-15.83,22.169,11.595,10.574,30.438,34.394,-3.956,15.031,35.725,-20.694,11.306,27.141,-15.835,34.411,49.229,-14.818,21.896,27.703,-5.807,19.002,35.623,-16.621,14.247,18.625,-4.378,35.888,88.584,-52.696,15.262,15.369,-0.107,25.047,51.61,-26.563,17.092,74.785,-57.693,17.092,74.785,-57.693,5.782,34.092,-28.31,13.615,35.257,-21.642,20.209,14.473,5.736,13.358,19.27,-5.912
29-11-2022,,16.422,17.966,-1.544,9.274,27.502,-18.228,16.103,29.026,-10.798,26.048,89.43,-63.382,19.71,20.691,-0.981,34.586,44.322,-9.736,27.427,53.014,-25.587,13.763,16.938,-3.175,9.773,27.959,-18.186,3.772,18.856,-15.084,31.144,9.532,-21.612,20.669,25.987,-5.318,41.791,56.935,-15.144,22.959,28.617,-5.658,20.069,46.338,-26.269,24.273,35.934,-11.661,20.143,11.68,8.463,31.14,37.96,-6.82,25.642,36.791,-11.149,11.682,19.224,-7.542,34.932,42.919,-7.987,16.947,28.612,-11.665,23.716,30.132,-6.416,11.042,15.565,-4.523,37.322,77.565,-40.243,16.401,15.119,1.282,27.329,61.28,-33.951,18.32,27.418,-9.098,18.32,27.418,-9.098,13.975,20.181,-6.206,15.237,37.045,-21.808,21.883,14.122,7.761,21.579,20.059,1.52
28-11-2022,,17.211,17.41,-0.199,10.19,28.487,-18.297,12.259,28.751,-10.454,23.544,50.744,-27.2,18.178,42.247,-24.069,32.088,43.87,-11.782,26.227,41.582,-15.355,9.821,15.675,-5.854,8.534,27.793,-19.259,5.898,20.095,-14.197,17.709,43.144,25.435,16.073,27.16,-11.087,31.663,69.601,-37.938,24.056,23.898,0.158,19.637,38.513,-18.876,21.198,33.519,-12.321,15.285,10.557,4.728,28.02,34.143,-6.123,18.93,36.22,-17.29,11.676,20.869,-9.193,32.48,74.838,-42.358,16.232,24.929,-8.697,16.895,30.265,-13.37,13.547,15.25,-1.703,34.894,118.163,-83.269,11.638,14.921,-3.283,21.996,56.322,-34.326,12.74,11.698,1.042,12.74,11.698,1.042,5.647,46.978,-41.331,9.419,37.784,-28.365,14.616,14.915,-0.299,16.616,22.608,-5.992
27-11-2022,,24.741,18.647,6.094,21.235,48.416,-27.181,21.328,26.201,0.98,20.332,62.02,-41.688,16.291,32.223,-15.932,30.674,42.334,-11.66,21.685,24.145,-2.46,18.281,16.149,2.132,16.068,22.756,-6.688,4.323,17.372,-13.049,31.982,39.934,7.952,21.618,25.064,-3.446,45.468,56.786,-11.318,22.032,22.071,-0.039,18.468,45.043,-26.575,24.439,32.867,-8.428,26.887,5.754,21.133,22.01,36.239,-14.229,26.32,36.393,-10.073,11.329,24.735,-13.406,30.212,55.05,-24.838,22.391,27.778,-5.387,24.372,28.607,-4.235,13.791,22.026,-8.235,32.251,68.435,-36.184,23.088,17.874,5.214,40.042,47.529,-7.487,18.123,16.559,1.564,18.123,16.559,1.564,21.492,21.091,0.401,16.514,25.935,-9.421,32.985,14.392,18.593,22.444,19.935,2.509
26-11-2022,,24.901,17.894,7.007,21.382,59.339,-37.957,22.015,28.003,9.954,24.951,43.558,-18.607,18.667,13.427,5.24,33.542,41.578,-8.036,26.16,36.944,-10.784,18.785,18.051,0.734,16.401,26.765,-10.364,3.804,18.195,-14.391,32.722,37.326,4.604,21.113,27.434,-6.321,45.822,78.549,-32.727,17.763,20.181,-2.418,19.611,37.724,-18.113,21.366,34.003,-12.637,28.87,7.592,21.278,29.992,32.751,-2.759,26.278,39.828,-13.55,11.563,18.778,-7.215,31.087,41.644,-10.557,22.771,22.826,-0.055,25.194,28.054,-2.86,2.141,11.398,-9.257,33.343,58.349,-25.006,23.216,19.067,4.149,40.453,41.34,-0.887,9.748,11.946,-2.198,9.748,11.946,-2.198,19.613,23.983,-4.37,16.417,23.472,-7.055,33.173,14.597,18.576,22.486,18.102,4.384
25-11-2022,,25.209,18.722,6.487,21.286,5.304,15.982,22.907,27.609,-43.591,22.701,28.329,-5.628,19.047,10.388,8.659,35.3,48.549,-13.249,27.811,16.651,11.16,18.531,21.06,-2.529,16.972,57.656,-40.684,6.093,17.601,-11.508,31.991,36.136,4.145,22.075,27.175,-5.1,48.325,86.999,-38.674,22.686,20.282,2.404,18.326,42.693,-24.367,26.518,28.886,-2.368,29.66,9.17,20.49,26.322,33.234,-6.912,24.955,43.265,-18.31,12.018,15.76,-3.742,28.601,43.347,-14.746,22.923,22.256,0.667,24.497,20.41,4.087,5.551,13.686,-8.135,36.434,64.117,-27.683,22.869,10.889,11.98,40.735,37.804,2.931,12.297,10.417,1.88,12.297,10.417,1.88,15.528,33.884,-18.356,17.145,22.282,-5.137,34.184,14.605,19.579,22.459,19.746,2.713
24-11-2022,,25.846,43.95,-18.104,22.424,23.359,-0.935,19.946,26.148,-25.213,25.364,36.279,-10.915,18.563,10.5,8.063,35.887,49.707,-13.82,27.565,15.857,11.708,19.064,15.428,3.636,16.674,35.829,-19.155,4.317,19.782,-15.465,32.972,35.122,2.15,22.344,42.382,-20.038,47.99,66.299,-18.309,22.884,15.5,7.384,20.103,31.872,-11.769,25.802,31.803,-6.001,29.511,15.814,13.697,30.506,35.711,-5.205,27.558,40.467,-12.909,11.609,15.243,-3.634,32.431,63.598,-31.167,23.084,39.122,-16.038,25.468,18.679,6.789,0.651,12.204,-11.553,37.418,102.839,-65.421,23.594,12.362,11.232,42.53,35.936,6.594,18.396,11.903,6.493,18.396,11.903,6.493,21.214,14.794,6.42,19.246,24.429,-5.183,33.826,14.597,19.229,22.765,16.523,6.242
23-11-2022,,25.972,22.288,3.684,21.876,24.269,-2.393,22.175,29.87,-27.477,26.286,29.026,-2.74,18.718,10.511,8.207,33.889,43.666,-9.777,27.693,61.861,-34.168,18.439,25.229,-6.79,16.06,20.58,-4.52,6.393,19.171,-12.778,32.398,30.81,-1.588,22.999,29.652,-6.653,48.1,63.849,-15.749,23.78,15.097,8.683,19.977,56.721,-36.744,22.921,36.619,-13.698,29.001,11.486,17.515,30.616,64.322,-33.706,26.91,36.019,-9.109,12.107,20.587,-8.48,31.981,77.062,-45.081,23.567,28.416,-4.849,25.157,18.632,6.525,3.499,11.425,-7.926,36.018,89.952,-53.934,24.034,11.699,12.335,40.418,41.343,-0.925,15.939,11.057,4.882,15.939,11.057,4.882,20.779,21.769,-0.99,16.514,23.581,-7.067,33.565,17.519,16.046,23.291,20.234,3.057
22-11-2022,,25.793,17.134,8.659,21.355,25.263,-3.908,22.612,31.062,-27.154,23.793,41.912,-18.119,18.929,10.645,8.284,35.669,48.118,-12.449,26.003,19.091,6.912,18.333,32.343,-14.01,15.983,68.551,-52.568,8.015,22.671,-14.656,29.724,31.039,1.315,23.755,30.509,-6.754,45.735,61.506,-15.771,23.484,25.97,-2.486,18.799,51.705,-32.906,22.383,41.255,-18.872,27.931,11.464,16.467,26.174,35.227,-9.053,27.727,29.142,-1.415,9.853,22.248,-12.395,31.189,83.273,-52.084,24.137,24.317,-0.18,24.572,18.421,6.151,12.102,15.564,-3.462,37.767,83.504,-45.737,23.86,14.056,9.804,41.66,47.1,-5.44,17.281,14.356,2.925,17.281,14.356,2.925,15.604,41.537,-25.933,15.623,23.753,-8.13,33.862,27.327,6.535,24.097,19.628,4.469
21-11-2022,,25.751,20.885,4.866,20.468,30.472,-10.004,21.169,34.745,-24.741,22.959,62.403,-39.444,17.827,10.507,7.32,31.337,42.22,-10.883,25.021,24.579,0.442,17.422,35.533,-18.111,15.347,27.675,-12.328,6.96,20.791,-13.831,29.427,24.583,-4.844,22.408,30.54,-8.132,45.589,65.922,-20.333,21.231,21.288,-0.057,17.974,41.137,-23.163,27.425,26.962,0.463,26.234,12.534,13.7,25.241,51.235,-25.994,25.447,31.396,-5.949,11.836,24.198,-12.362,31.135,37.33,-6.195,20.521,24.854,-4.333,24.384,22.632,1.752,6.388,20.663,-14.275,37.558,75.489,-37.931,21.491,13.311,8.18,36.881,50.004,-13.123,18.619,18.368,0.251,18.619,18.368,0.251,19.938,15.909,4.029,17.71,22.346,-4.636,27.348,23.3,4.048,22.475,19.227,3.248
20-11-2022,,26.638,16.067,10.571,22.256,52.951,-30.695,19.895,30.474,0.221,27.714,37.756,-10.042,20.116,10.706,9.41,38.682,48.788,-10.106,29.91,16.518,13.392,18.908,36.396,-17.488,16.487,24.361,-7.874,5.934,22.651,-16.717,33.203,33.632,0.429,24.93,25.596,-0.666,49.312,73.216,-23.904,20.195,31.585,-11.39,21.08,76.261,-55.181,27.68,28.336,-0.656,27.802,11.305,16.497,32.046,37.111,-5.065,28.264,39.061,-10.797,12.589,18.96,-6.371,33.311,46.27,-12.959,24.338,22.79,1.548,26.168,27.723,-1.555,10.814,26.359,-15.545,38.404,113.656,-75.252,24.005,12.549,11.456,34.605,29.194,5.411,18.381,17.273,1.108,18.381,17.273,1.108,21.767,18.73,3.037,17.816,22.139,-4.323,34.278,-,#VALUE!,23.949,18.821,5.128
19-11-2022,,26.885,28.96,-2.075,22.416,76.631,-54.215,24.036,34.438,19.777,27.82,41.324,-13.504,19.904,10.775,9.129,37.678,45.989,-8.311,29.662,12.61,17.052,19.969,27.102,-7.133,16.971,23.543,-6.572,6.13,17.162,-11.032,33.914,32.002,-1.912,25.36,24.274,1.086,50.043,82.437,-32.394,24.856,23.015,1.841,21.446,29.058,-7.612,27.341,30.012,-2.671,29.993,12.066,17.927,30.926,36.448,-5.522,28.944,42.565,-13.621,12.665,26.637,-13.972,33.075,43.728,-10.653,24.392,24.188,0.204,26.423,25.71,0.713,5.429,23.587,-18.158,38.682,76.917,-38.235,24.268,7.867,16.401,0,0.483,-0.483,19.265,20.31,-1.045,19.265,20.31,-1.045,17.361,18.498,-1.137,19.088,22.789,-3.701,34.589,-,#VALUE!,24.176,19.917,4.259
18-11-2022,,26.963,36.438,-9.475,22.618,6.661,15.957,22.133,34.567,-50.524,27.514,38.139,-10.625,20.552,20.559,-0.007,37.674,44.345,-6.671,29.678,17.576,12.102,19.317,57.996,-38.679,17.142,31.146,-14.004,6.47,16.645,-10.175,34.397,12.868,-21.529,25.573,26.074,-0.501,50.762,70.129,-19.367,24.935,21.861,3.074,21.139,44.21,-23.071,23.429,34.517,-11.088,30.128,12.908,17.22,32.493,39.921,-7.428,27.498,32.328,-4.83,12.686,20.66,-7.974,32.985,83.928,-50.943,24.491,18.174,6.317,26.643,28.775,-2.132,10.492,16.762,-6.27,38.429,62.878,-24.449,24.446,-,#VALUE!,11.817,8.294,3.523,18.966,13.708,5.258,18.966,13.708,5.258,22.402,17.961,4.441,17.937,25.5,-7.563,34.989,-,#VALUE!,24.082,22.36,1.722
17-11-2022,,23.573,13.294,10.279,18.328,22.743,-4.415,19.088,31.903,-27.488,22.982,32.133,-9.151,20.225,39.677,-19.452,37.119,42.124,-5.005,21.312,24.761,-3.449,18.136,43.822,-25.686,15.7,28.602,-12.902,8.479,17.207,-8.728,33.843,-,#VALUE!,26.072,23.311,2.761,49.109,63.185,-14.076,25.022,23.582,1.44,14.976,59.349,-44.373,27.807,38.713,-10.906,26.613,11.247,15.366,21.821,56.314,-34.493,28.571,31.528,-2.957,13.596,23.39,-9.794,28.356,39.587,-11.231,24.411,21.793,2.618,25.134,28.427,-3.293,14.449,24.411,-9.962,32.503,121.716,-89.213,20.399,-,#VALUE!,38.996,28.246,10.75,18.749,18.189,0.56,18.749,18.189,0.56,17.749,19.959,-2.21,17.692,37.231,-19.539,29.234,-,#VALUE!,21.45,19.863,1.587
16-11-2022,,28.273,17.454,10.819,23.81,24.263,-0.453,24.081,29.017,-28.564,28.709,41.638,-12.929,20.925,33.821,-12.896,39.64,41.296,-1.656,31.076,53.242,-22.166,20.539,26.473,-5.934,17.081,25.047,-7.966,7.494,18.35,-10.856,35.435,-,#VALUE!,27.484,23.173,4.311,53.198,72.944,-19.746,18.836,22.655,-3.819,21.986,37.431,-15.445,28.071,38.704,-10.633,32.301,11.318,20.983,31.932,36.398,-4.466,29.369,32.276,-2.907,13.102,24.604,-11.502,34.066,77.673,-43.607,25.292,20.701,4.591,27.553,28.06,-0.507,12.241,19.168,-6.927,39.789,73.255,-33.466,25.18,-,#VALUE!,45.624,45.337,0.287,19.157,21.242,-2.085,19.157,21.242,-2.085,23.215,16.656,6.559,20.037,32.096,-12.059,35.915,-,#VALUE!,24.867,20.144,4.723
15-11-2022,,27.821,12.669,15.152,22.95,23.154,-0.204,22.225,29.624,-29.42,28.899,32.065,-3.166,21.118,36.161,-15.043,39.956,45.482,-5.526,31.429,18.804,12.625,19.617,33.019,-13.402,16.954,26.156,-9.202,7.421,18.486,-11.065,34.201,8.717,-25.484,27.829,28.736,-0.907,51.67,55.495,-3.825,25.64,22.404,3.236,21.975,44.449,-22.474,28.272,45.897,-17.625,30.88,13.092,17.788,33.068,37.339,-4.271,28.791,42.359,-13.568,13.324,20.418,-7.094,35.03,41.847,-6.817,25.136,22.773,2.363,27.349,29.217,-1.868,5.199,18.284,-13.085,39.261,69.417,-30.156,24.69,-,#VALUE!,43.154,39.518,3.636,19.695,16.328,3.367,19.695,16.328,3.367,22.669,15.875,6.794,18.068,36.442,-18.374,33.695,-,#VALUE!,24.831,25.067,-0.236
14-11-2022,,28.372,29.521,-1.149,23.063,64.6,-41.537,21.588,30.353,11.184,28.714,32.757,-4.043,21.847,40.412,-18.565,41.143,42.384,-1.241,31.646,19.426,12.22,19.928,34.139,-14.211,17.815,27.648,-9.833,8.427,16.072,-7.645,34.845,39.815,4.97,28.611,27.965,0.646,54.051,66.207,-12.156,26.502,49.259,-22.757,21.381,34.949,-13.568,28.728,36.276,-7.548,31.273,11.405,19.868,32.296,34.774,-2.478,28.564,39.021,-10.457,13.448,22.377,-8.929,34.563,39.153,-4.59,25.563,21.845,3.718,27.868,29.209,-1.341,2.302,13.201,-10.899,40.287,108.247,-67.96,25.088,-,#VALUE!,44.166,46.405,-2.239,19.609,14.803,4.806,19.609,14.803,4.806,22.593,22.588,0.005,18.414,45.531,-27.117,35.979,-,#VALUE!,24.843,23.944,0.899
13-11-2022,,25.576,27.688,-2.112,20.27,50.282,-30.012,18.018,35.204,-5.192,29.718,30.978,-1.26,19.554,57.108,-37.554,33.997,49.581,-15.584,32.738,14.974,17.764,18.941,33.137,-14.196,14.996,25.637,-10.641,8.884,20.112,-11.228,32.647,32.43,-0.217,30.323,25.291,5.032,48.263,61.801,-13.538,25.722,31.859,-6.137,22.873,30.21,-7.337,22.58,37.068,-14.488,20.654,15.707,4.947,33.917,35.258,-1.341,29.336,39.221,-9.885,13.915,16.884,-2.969,36.66,88.41,-51.75,25.775,19.341,6.434,25.396,24.759,0.637,14.966,14.142,0.824,41.492,118.295,-76.803,17.088,-,#VALUE!,42.175,51.802,-9.627,17.628,15.088,2.54,17.628,15.088,2.54,15.976,18.291,-2.315,17.056,33.239,-16.183,25.2,-,#VALUE!,24.837,21.084,3.753
12-11-2022,,28.899,21.406,7.493,23.459,53.682,-30.223,22.717,36.155,-5.932,26.579,83.377,-56.798,22.212,54.91,-32.698,40.717,43.27,-2.553,32.079,11.843,20.236,20.07,30.779,-10.709,18.28,28.604,-10.324,9.23,17.858,-8.628,35.131,46.475,11.344,30.2,25.575,4.625,54.897,52.399,2.498,27.39,25.803,1.587,23.075,65.061,-41.986,23.223,33.082,-9.859,32.517,5.901,26.616,33.901,37.229,-3.328,28.921,42.106,-13.185,5.375,20.056,-14.681,26.222,55.346,-29.124,25.745,17.515,8.23,28.084,19.024,9.06,16.031,19.07,-3.039,37.553,72.11,-34.557,25.412,-,#VALUE!,44.664,54.814,-10.15,9.683,10.854,-1.171,9.683,10.854,-1.171,23.612,34.128,-10.516,18.503,34.418,-15.915,36.547,-,#VALUE!,25.619,32.903,-7.284
11-11-2022,,27.256,15.101,12.155,22.183,8.122,14.061,20.694,29.713,-43.774,25.422,37.095,-11.673,19.573,20.424,-0.851,36.15,46.996,-10.846,29.75,18.633,11.117,18.821,32.594,-13.773,16.339,27.454,-11.115,13.421,18.436,-5.015,34.39,48.429,14.039,29.48,29.973,-0.493,52.866,60.136,-7.27,25.763,20.353,5.41,19.639,57.269,-37.63,29.13,45.671,-16.541,28.095,18.012,10.083,27.553,37.798,-10.245,27.724,34.318,-6.594,12.16,23.754,-11.594,33.228,50.379,-17.151,25.37,19.066,6.304,26.954,22.301,4.653,1.61,13.349,-11.739,37.123,87.442,-50.319,22.026,-,#VALUE!,40.183,53.776,-13.593,16.844,50.345,-33.501,16.844,50.345,-33.501,20.26,44.655,-24.395,18.858,40.646,-21.788,30.806,-,#VALUE!,23.409,15.667,7.742
10-11-2022,,29.727,18.605,11.122,24.172,20.824,3.348,25.211,31.56,-34.908,29.773,39.644,-9.871,22.964,69.933,-46.969,43.58,46.159,-2.579,33.302,19.677,13.625,20.503,58.966,-38.463,18.553,54.631,-36.078,10.311,17.492,-7.181,27.846,38.459,10.613,32.1,28.9,3.2,56.745,54.87,1.875,21.188,25.182,-3.994,23.536,60.44,-36.904,21.139,39.962,-18.823,32.934,12.782,20.152,33.976,32.182,1.794,29.854,32.075,-2.221,14.604,30.957,-16.353,35.084,40.933,-5.849,26.78,17.326,9.454,29.201,30.742,-1.541,4.648,13.092,-8.444,41.736,49.667,-7.931,25.964,-,#VALUE!,45.723,42.021,3.702,16.749,56.087,-39.338,16.749,56.087,-39.338,25.745,33.315,-7.57,19.562,33.994,-14.432,37.585,-,#VALUE!,26.399,20.232,6.167
09-11-2022,,28.675,11.813,16.862,22.314,23.204,-0.89,17.182,32.087,-31.197,27.157,42.567,-15.41,17.959,19.012,-1.053,36.555,37.57,-1.015,26.708,54.309,-27.601,17.865,34.562,-16.697,17.3,22.889,-5.589,8.362,17.711,-9.349,33.848,23.815,-10.033,32.991,25.883,7.108,51.249,63.545,-12.296,27.054,20.355,6.699,22.743,53.005,-30.262,14.086,40.55,-26.464,29.073,12.79,16.283,28.751,52.415,-23.664,26.62,32.433,-5.813,6.461,28.727,-22.266,27.386,87.959,-60.573,27.346,25.092,2.254,24.434,36.432,-11.998,13.083,17.154,-4.071,24.425,97.42,-72.995,24.068,-,#VALUE!,39.616,51.517,-11.901,3.246,33.527,-30.281,3.246,33.527,-30.281,23.207,17.669,5.538,18.589,27.3,-8.711,29.577,-,#VALUE!,26.583,19.167,7.416
08-11-2022,,6.736,13.23,-6.494,5.687,24.082,-18.395,6.145,30.804,-12.409,13.491,36.66,-23.169,5.489,46.185,-40.696,8.481,48.126,-39.645,18.006,25.645,-7.639,4.653,23.17,-18.517,4.89,23.333,-18.443,2.21,13.934,-11.724,17.869,25.232,7.363,18.558,24.467,-5.909,15.085,79.838,-64.753,26.543,22.993,3.55,11.311,55.681,-44.37,22.005,34.125,-12.12,5.93,13.758,-7.828,18.763,92.141,-73.378,10.685,68.1,-57.415,1.717,23.279,-21.562,12.433,53.543,-41.11,11.989,25.405,-13.416,7.407,28.823,-21.416,6.878,23.155,-16.277,11.956,101.259,-89.303,4.714,10.172,-5.458,14.537,43.245,-28.708,0.09,31.805,-31.715,0.09,31.805,-31.715,1.849,45.787,-43.938,6.637,24.227,-17.59,5.514,-,#VALUE!,5.023,21.822,-16.799
07-11-2022,,17.434,44.472,-27.038,12.413,63.879,-51.466,10.583,26.319,25.147,24.354,29.314,-4.96,7.131,50.441,-43.31,12.643,38.362,-25.719,28.519,22.271,6.248,6.791,27.232,-20.441,9.226,28.664,-19.438,10.646,18.211,-7.565,13.82,43.322,29.502,16.244,25.261,-9.017,39.04,66.587,-27.547,11.509,26.36,-14.851,20.145,45.84,-25.695,20.945,25.101,-4.156,19.907,12.131,7.776,28.003,37.794,-9.791,9.774,33.972,-24.198,11.809,23.89,-12.081,24.041,60.92,-36.879,3.722,21.143,-17.421,14.797,30.263,-15.466,4.835,11.51,-6.675,33.254,70.35,-37.096,12.216,14.716,-2.5,14.419,37.94,-23.521,11.375,24.563,-13.188,11.375,24.563,-13.188,13.081,49.022,-35.941,8.098,29.351,-21.253,18.325,-,#VALUE!,11.732,20.272,-8.54
